Temperatura,Personas,Electrodomesticos,Consumo_kWh
28.2022749464771,4.0,19.0,64.9066843062505
20.535758020649062,5.0,18.0,60.67022329051797
19.394555410442837,1.0,11.0,35.913678396483846
,2.0,16.0,45.89554018722583
,5.0,15.0,52.06922004326152
16.855595571544054,5.0,20.0,61.62934124452473
18.675078710687878,2.0,8.0,32.25793900858297
10.714788801818736,,17.0,
35.717018433008434,4.0,5.0,48.69097052511939
22.420562868724772,3.0,,33.087124110541296
20.182212667438712,1.0,7.0,31.07236098397721
18.95974204963831,2.0,20.0,50.61067266791171
14.715915494601315,5.0,15.0,55.52736197650174
,1.0,17.0,52.04211533505382
24.723909042283786,3.0,12.0,45.17024337051723
24.743937303406437,1.0,11.0,37.46408114867327
27.261862337975565,5.0,11.0,50.83868493807773
21.339740794392714,4.0,15.0,49.46322951187759
,5.0,12.0,59.47684277299529
15.873341264358569,1.0,6.0,24.992883927091754
25.7924682610257,2.0,12.0,42.06171481770071
,3.0,17.0,54.662179734214746
20.160946966860656,4.0,7.0,44.05499479454042
24.83583167356916,4.0,13.0,51.227288542239535
28.709700283927326,,20.0,66.79696847915011
23.907750207810864,1.0,19.0,48.902840006652276
16.003975453934128,,8.0,29.622830545157363
27.249160658854475,2.0,5.0,28.94645441538822
23.98239185419515,3.0,17.0,54.035482534931404
25.606363039112537,1.0,7.0,30.97563210691056
20.977976707679307,5.0,,58.111657626515644
30.768691832651797,4.0,13.0,54.28502373971558
17.817665547481432,2.0,19.0,46.90569509701146
17.778385312554626,1.0,17.0,39.853385624490656
23.78580608058834,4.0,9.0,48.4451325325303
23.25818882418491,2.0,10.0,39.787780876792894
20.515129090301365,2.0,20.0,51.237847340826264
25.67385205447426,3.0,11.0,44.47612348944829
24.7451244103468,5.0,14.0,58.2074365718879
28.610557661691878,4.0,13.0,58.165329011087515
24.635335487009144,5.0,9.0,52.416985569643685
17.93800599205092,5.0,11.0,48.89086636155154
,3.0,7.0,31.863807166905804
23.855729858901103,4.0,5.0,37.18130458795531
32.33934745389364,5.0,15.0,64.1284633307259
25.308944499923314,2.0,,53.99421616025311
24.7867880080038,5.0,15.0,61.320299997917886
28.245052599889796,1.0,18.0,53.98640421376057
17.66307689165404,5.0,6.0,38.7166591925833
33.28359436543843,1.0,8.0,43.6763850627617
13.011306157792298,5.0,14.0,49.422478074508945
23.558088515567366,3.0,17.0,54.225447011421736
18.267900886445904,4.0,11.0,38.93852563059373
11.662242452425806,4.0,19.0,138.54214519811578
26.409693314691165,3.0,8.0,40.19134689654309
23.448280951475805,3.0,9.0,46.0024739082544
32.64194507677194,1.0,10.0,43.22097993591036
13.560723496746805,5.0,6.0,29.98441814337787
27.155904306024137,4.0,18.0,61.881686342262775
26.211500648080442,1.0,13.0,47.95419471659024
26.27082951899398,4.0,9.0,49.4273945867284
19.897555193858786,4.0,5.0,35.342319430684476
12.88187480702722,5.0,19.0,52.950088742817556
16.629262108360187,4.0,7.0,34.87931716437616
26.18904151619443,1.0,7.0,38.22569786360164
4.9473961049894974,5.0,7.0,24.53163676089525
20.541614034572046,3.0,14.0,42.56325938989408
20.8839930203671,1.0,12.0,40.129981012970504
17.189938504023292,5.0,15.0,50.06858674164264
14.741859778306459,3.0,,52.40715497795299
24.8933059441609,1.0,9.0,28.88260649375019
23.564234996205162,5.0,8.0,45.26509644786796
25.560432782228904,3.0,11.0,46.27827429437087
20.18970484103558,1.0,19.0,47.09598397195963
25.020027434204646,5.0,16.0,53.85619162796132
19.219865105998263,4.0,9.0,43.740752991300106
14.754521570954015,3.0,20.0,47.27340468601924
22.846458482656594,2.0,20.0,57.632232275198874
17.819753694343714,1.0,10.0,35.808160834297055
,2.0,10.0,35.10481456589635
19.077102261046583,5.0,5.0,40.746399704685544
21.203395998743794,2.0,8.0,36.33533064576588
18.335312248024138,2.0,12.0,39.569565088611725
22.22472532199906,1.0,13.0,41.604995903509376
,,13.0,39.488190082968345
13.487426778029326,3.0,13.0,37.357750125501006
17.926841225679805,1.0,12.0,38.421454355130045
25.63384451468815,4.0,10.0,51.52211112825792
19.709675978871083,5.0,7.0,41.59498543256135
27.268858895161642,4.0,13.0,51.999278236246155
23.020972154237924,5.0,16.0,58.49427893428255
24.127126361580306,4.0,19.0,58.765349976141756
20.154644155647567,4.0,5.0,33.97667964719043
18.11819469509925,2.0,5.0,29.201179919891057
28.126066394745763,2.0,13.0,48.37620099935048
21.40373063767281,3.0,9.0,38.721016970562665
28.177389727493555,1.0,15.0,50.39575409295045
17.037040107753278,4.0,6.0,36.16012199270493
33.29292910887679,5.0,9.0,55.85562493930267
21.4457783500428,4.0,14.0,47.44658709861972
15.175124064024033,5.0,7.0,35.00691378880795
15.847323090360078,,11.0,39.275704144237366
25.22962260577913,4.0,5.0,41.146628142600925
23.948345743544106,2.0,16.0,51.92271341310044
20.971360272357224,2.0,14.0,43.000262311926264
22.575179275719176,2.0,19.0,46.2818592108499
22.131708906817128,1.0,11.0,38.36888026591341
15.085741419224632,2.0,8.0,33.15424556926713
23.200299649809182,3.0,,58.79545015404179
18.84592926511,,12.0,41.52940331479566
18.951151522354525,3.0,14.0,44.57855492624242
19.35980726197104,4.0,18.0,54.46993430041183
22.649191513711695,2.0,17.0,45.020626042974754
19.25891157973178,,10.0,39.23065457173093
,3.0,9.0,33.36210852816641
26.960571298002147,4.0,7.0,45.31253246986667
18.844553305478655,5.0,7.0,
22.215169200456806,4.0,11.0,47.408146551783574
17.4581250094846,2.0,9.0,31.742581371472742
23.801259045119952,1.0,5.0,31.459552285236946
16.903087340867444,4.0,13.0,49.82562989937315
17.223979510665025,3.0,13.0,40.94654750095896
25.928150663540848,4.0,7.0,40.97654611971045
21.933114520815327,5.0,14.0,53.38009105898305
26.059362881410664,1.0,9.0,34.86961497690905
25.807318631612592,3.0,8.0,38.9695683592246
26.61728959125673,2.0,13.0,50.5446772928878
31.067020062549563,4.0,16.0,57.88120881561866
25.91548478070361,1.0,12.0,45.02443033018339
24.517865900191396,3.0,17.0,51.1170259725562
14.881644666458866,1.0,19.0,43.806624472361825
27.975715424665424,3.0,9.0,
25.766352381944458,4.0,7.0,43.67933497502529
30.51413858325903,4.0,13.0,151.3691012205545
27.01105525976603,1.0,14.0,47.59221357614125
21.688975560113867,5.0,15.0,56.6119785851802
16.816019460175525,5.0,15.0,50.58779186433817
32.0389542420245,5.0,,66.31106915475122
9.07323167044904,1.0,12.0,27.805708662771565
,5.0,17.0,62.388317856071566
19.788602154481186,4.0,15.0,48.75497954928832
16.29679222015703,3.0,8.0,36.38131224775017
22.078689085837812,,5.0,33.56665850738079
11.420932503414202,4.0,19.0,47.172048503065774
18.454822676388613,4.0,18.0,53.72399828213385
19.58149762354318,3.0,11.0,41.19528921618251
28.191814249163286,5.0,12.0,52.460859306567144
18.06065032719895,5.0,16.0,54.10102462898641
22.641898818187823,3.0,11.0,
23.05724818042015,5.0,17.0,60.79479485299922
17.27172909486965,4.0,12.0,47.96144466688961
30.07330107438309,2.0,16.0,55.80193071775856
28.096039692454305,1.0,5.0,26.459321287380256
25.355878394834612,4.0,,55.43557296129101
26.2347528619322,4.0,19.0,63.54973338670637
23.35194093340773,,5.0,43.3260050098897
21.313159247765768,2.0,20.0,54.763394433988715
16.552516228360957,5.0,18.0,53.48897084853218
14.243498364858926,3.0,17.0,41.56023391460027
26.178136090744538,3.0,11.0,46.66504628666394
23.75746975455713,2.0,7.0,34.67593111830038
19.547466641347377,1.0,17.0,43.03762339484193
19.70767601544105,1.0,13.0,42.37625600291825
19.640408274351024,2.0,6.0,30.370408607436655
22.700212932676738,5.0,13.0,54.99815112472789
25.890303710644467,5.0,18.0,64.51354090714268
,5.0,9.0,50.262200408242975
25.47895547973617,4.0,18.0,60.060304301135794
14.023788377739193,2.0,18.0,48.96588494747052
21.13816885693977,2.0,18.0,52.48693586938428
14.128696794514845,5.0,18.0,55.50895297241751
16.41418323725931,2.0,7.0,32.82542600913255
15.726099469773711,2.0,11.0,36.34787617084672
23.82894502397345,4.0,15.0,55.261789960514086
20.68683555463935,5.0,,51.22682773322403
19.484840423744274,4.0,20.0,60.322864485871456
17.82457744241958,2.0,18.0,45.60618347578527
11.743763814027737,5.0,11.0,43.372699109902854
30.060025518836973,1.0,10.0,46.548792465599995
20.827894622626623,1.0,10.0,34.13801856870011
20.139201578615157,5.0,13.0,52.51038282721574
14.383610643250886,3.0,16.0,42.383290580368175
23.161734247937062,4.0,7.0,41.08740941848574
27.617201315590105,1.0,9.0,43.39083849244159
21.645659635973416,5.0,11.0,48.04700090412885
21.50968367595587,3.0,10.0,38.910395763888346
17.15445067179898,4.0,18.0,50.36895270276546
30.423042006739678,1.0,8.0,41.381114011438136
20.762773627042012,4.0,5.0,29.375219720007244
25.378965595682637,3.0,5.0,38.999431797277104
13.539113264279472,,16.0,48.720304689754414
29.455948190837255,2.0,,45.16883083408511
20.724908758510214,1.0,11.0,33.722658399279794
20.208420810453116,4.0,7.0,
,4.0,9.0,40.72356962624072
28.18038056377243,1.0,9.0,37.795901442600936
13.912287942575265,5.0,7.0,38.72742249002446
24.615588109735974,3.0,16.0,53.65345071656765
16.75270235132976,1.0,11.0,33.594760792787916
19.01488977413875,5.0,7.0,39.08778878670053
16.024277632296105,2.0,16.0,40.15825367068779
22.784673590520537,1.0,19.0,54.86342742267353
21.212027522788958,2.0,9.0,40.69237702059295
28.37210232444356,1.0,9.0,38.09170262922761
27.28121123818263,2.0,17.0,55.30088788749166
17.44605853374751,2.0,8.0,34.6344720635511
19.40794125735866,,17.0,48.807376862754005
22.02352348355299,2.0,13.0,
,2.0,20.0,44.78288064952702
12.949473247012355,4.0,15.0,47.188762384145846
19.818611001639116,1.0,,22.649611604873865
21.030339796340588,5.0,11.0,49.879464319322146
20.724764071770625,4.0,14.0,46.846227450263996
18.291231455965892,2.0,19.0,50.91810445013909
11.316733839869148,2.0,6.0,28.85084704023459
23.857700755416392,3.0,,42.7292683147938
16.35673227272551,1.0,7.0,26.381727070951126
18.548990484796303,2.0,,36.85834022200966
22.230834060359303,5.0,5.0,45.04210493234122
19.029483234820788,4.0,19.0,53.498497602420315
12.493214214385251,2.0,19.0,50.3444881446879
21.94515123609872,4.0,12.0,50.865593842916105
15.818953070933333,5.0,10.0,39.45381808987503
23.799734628497355,1.0,20.0,50.09136856860478
24.98718565453101,2.0,10.0,44.11404594533542
20.839895201133444,2.0,9.0,34.61512562863506
7.6275646612881225,5.0,19.0,50.31527477664629
14.17438138959064,3.0,12.0,42.30778749853384
,5.0,18.0,64.87537558702155
18.66664236517194,3.0,19.0,53.20782655015743
19.776359557226932,1.0,18.0,43.42935414412847
23.16177280119983,4.0,13.0,45.76810957676938
21.477319323248626,2.0,13.0,43.151125803161996
14.603136734430548,5.0,5.0,40.97890323446333
30.67505238153887,1.0,18.0,54.69797968662557
21.114110903387527,2.0,6.0,27.02315913717721
18.366179198713336,3.0,7.0,35.659430070417066
33.91530779610986,2.0,10.0,
23.71644503897351,3.0,10.0,45.71005551573938
26.777118782549408,4.0,16.0,57.99218089151067
22.109468377668925,3.0,7.0,36.472553497586816
18.640479425005303,4.0,7.0,37.21962934727781
22.76776336189386,2.0,12.0,38.50325429854826
18.032870597560226,3.0,18.0,53.75756651872989
13.898359155747148,1.0,14.0,
28.142786363426115,3.0,19.0,64.5537330717215
27.701081691246422,3.0,9.0,
19.01281863418429,5.0,12.0,
,1.0,11.0,31.43741478655945
,5.0,6.0,36.571889172287804
19.558563676748083,4.0,19.0,58.78228484377243
24.12781067161221,5.0,18.0,64.8340836002862
22.500769953022502,5.0,11.0,53.26942731001483
22.614802750689392,2.0,16.0,45.24840126814106
15.813952491932604,4.0,7.0,38.17705439964707
24.856959007116167,5.0,9.0,
24.436027503005782,5.0,12.0,54.88547249456799
26.212009618851894,4.0,,65.03301010101143
14.04797559363696,1.0,13.0,34.488259588329555
18.04207402454645,1.0,16.0,42.18849085034975
19.793333329332405,1.0,17.0,45.02468358599825
23.56470155555216,3.0,17.0,57.56397226174198
20.711594734650962,5.0,9.0,41.09781581349584
21.291483749299836,1.0,,30.964617951543726
15.385574827228899,5.0,14.0,55.33219188881327
25.57955408363327,2.0,10.0,42.43292134384202
10.559553082864369,1.0,,21.151093298879296
22.7700228280469,1.0,9.0,34.230921448976986
20.500284517046268,2.0,18.0,46.361189274316565
23.449564177153963,3.0,14.0,44.68471220297821
16.483697009862226,5.0,5.0,33.93276281943433
14.20464265702729,2.0,20.0,48.10660933817012
17.417860412703583,5.0,20.0,57.62195741580144
34.892781867476145,5.0,,67.21352256128176
28.53485606616467,1.0,10.0,37.54647367467827
16.49942347164754,5.0,16.0,55.42790924948328
23.374709117340238,1.0,13.0,43.14038130623331
19.796199829883953,,17.0,48.0596434788698
8.945033148215229,4.0,19.0,45.20636166637814
15.807402473455518,2.0,13.0,37.736237244716754
18.361602710435825,1.0,16.0,44.49573418564602
20.322614555526147,4.0,13.0,54.44132050459196
19.723180186088285,1.0,13.0,36.182637964141804
24.626160035357152,4.0,9.0,
21.82469492913605,5.0,18.0,59.489921150737175
25.996914472510554,3.0,10.0,45.11033982225859
21.385329838039173,4.0,11.0,47.187449627195655
11.837456553133102,1.0,19.0,39.59093749213395
20.52369569902551,3.0,10.0,40.59907497563188
,3.0,10.0,38.34827577167815
26.261207004397754,3.0,10.0,44.17993567161422
23.212520656002926,3.0,16.0,50.95854279434682
21.397750828707753,4.0,19.0,50.923988216977655
22.43028095641037,5.0,13.0,46.37143290254838
24.43307978613879,2.0,7.0,38.181192987382296
23.794316916642483,3.0,17.0,57.40358899087594
22.746827894262108,2.0,11.0,40.70734903776599
26.378738978784277,2.0,17.0,48.79164463795193
28.201607344095446,4.0,9.0,48.75829212356574
19.656572066824566,2.0,13.0,43.413233742426186
21.500557724926043,1.0,20.0,49.90679632646063
20.089840028234022,2.0,12.0,36.15457609144747
10.630696673059548,3.0,,35.136049854073086
,2.0,16.0,50.293652019349906
20.143580560016495,2.0,5.0,27.716616007996937
21.844540553480353,3.0,5.0,31.138469543015148
27.69119733077425,4.0,6.0,47.27561612979279
,1.0,14.0,48.30599622307344
24.52366621627877,3.0,7.0,43.186970717770336
21.383733087165375,3.0,9.0,39.41703951434843
30.191156289618284,3.0,16.0,55.27525852512498
29.614026217243847,4.0,17.0,60.251273591738425
14.177473843224814,1.0,6.0,21.7285789041389
17.368313315663045,3.0,11.0,38.20034836073361
26.454108804598512,2.0,10.0,43.84667548083771
25.892178239657483,3.0,,58.58322365664885
22.649679515626445,3.0,15.0,49.26854390516461
23.008501348645485,4.0,16.0,55.52435205106685
18.83478721418476,5.0,10.0,48.14845053304796
22.525373891083152,4.0,9.0,41.33769332378104
24.618069644581304,3.0,20.0,64.66829763889378
25.327126511257067,3.0,,38.202596078999164
23.689306224718237,4.0,17.0,53.14149181355909
22.93200055006069,3.0,6.0,36.48942548396414
10.919334229182244,1.0,10.0,29.930173658795177
34.22013199981839,4.0,12.0,56.42161594487585
28.24247762116274,1.0,7.0,31.276717651120897
22.602468043055328,1.0,,38.84403303118909
,2.0,19.0,52.424387827698425
22.69100396832004,2.0,16.0,50.40343587265868
22.574320160942396,1.0,18.0,52.28414131414522
14.096051981402947,5.0,10.0,39.47629263862704
18.07011679450579,5.0,,33.655853326171254
16.17857972163533,4.0,6.0,37.08021573583804
25.71148734565453,4.0,20.0,58.036339755862194
31.064939369371366,2.0,16.0,53.973526127570054
17.42656175820584,1.0,6.0,26.866252830487493
15.345536130471743,4.0,,33.338559046791985
14.079958128700193,2.0,5.0,27.901603006019688
18.529722551184264,2.0,17.0,46.6447401619696
20.790398241191,2.0,9.0,36.00389934378209
24.36681456300473,1.0,13.0,42.68369281029093
23.44517094994218,3.0,13.0,
18.35335686596816,2.0,6.0,32.502352199312796
24.887323538642367,5.0,17.0,56.26761570551648
,4.0,15.0,63.437722356779915
18.63013545684755,4.0,14.0,45.67639094846191
22.03208525862471,3.0,13.0,44.64308281085472
23.1189456112629,4.0,14.0,50.690802287814925
32.44015593229628,1.0,12.0,43.38354984734229
27.598203126405114,5.0,6.0,49.44558469061969
19.49326975381504,4.0,,37.79223910713938
,2.0,12.0,40.44429530512184
27.475504720010917,2.0,13.0,48.04733251622887
17.180071689857087,3.0,17.0,50.542073120795834
30.070542434057746,,14.0,56.40955152504272
,1.0,13.0,49.424429659912825
25.06568590781538,2.0,,50.05787003993138
16.48564544497316,3.0,6.0,32.9824511846059
23.21624955395607,1.0,10.0,33.718508914906664
28.71689056545841,1.0,18.0,56.745287042590604
15.521502984580902,1.0,12.0,32.82371249394539
28.628069014517667,5.0,6.0,45.985230008672275
26.06480184054768,5.0,6.0,45.60402932624273
29.910290755206756,2.0,16.0,55.95105281902001
24.49573433349612,,18.0,48.640614856937084
23.73936845642126,4.0,5.0,36.4873587143125
22.20501212550776,1.0,18.0,52.07462407038176
25.642030398727012,5.0,18.0,63.698835952320586
13.021847753283119,2.0,13.0,36.155233080734284
19.952475879409427,,16.0,50.00027611630162
25.174719856646234,1.0,15.0,45.6602228432928
17.805333880865014,4.0,11.0,40.273037172569744
18.52730326817395,5.0,19.0,54.810194778635164
21.040161436521053,2.0,20.0,56.10624855736427
25.44028904792853,3.0,20.0,61.327327681361844
21.969826619682088,1.0,8.0,36.093710121330666
32.21638236084312,2.0,,44.40801996250158
22.192033790514348,4.0,15.0,55.49042749758605
22.485067356401217,1.0,9.0,34.99827402013696
19.971984686031576,3.0,6.0,35.197707656936764
21.179185293469256,3.0,9.0,40.3848404150028
23.46939694788048,4.0,8.0,39.593724518778906
25.498206860823732,2.0,13.0,37.08377557985992
24.070851368531244,1.0,6.0,36.28850194386994
21.190171747604985,1.0,7.0,27.946361288006266
10.17126822873577,3.0,8.0,29.853426382888756
29.65916623135799,4.0,9.0,47.421960362317165
17.053136314540755,4.0,10.0,45.57011869171731
26.64159347202925,3.0,20.0,59.2276816777958
25.1019085114785,2.0,16.0,50.735638867611584
19.77209180874775,1.0,18.0,46.062806985442165
13.69414536927907,4.0,14.0,49.22990875292095
25.540814450370974,5.0,13.0,52.873983218543195
33.67071179552193,4.0,7.0,53.454448180500926
22.23213086453435,5.0,16.0,56.3322821352918
29.14696224341563,1.0,14.0,47.66188281012356
19.78915028442353,2.0,15.0,41.30723535663165
15.18973432780853,4.0,11.0,41.42589753138031
15.62581677466899,3.0,6.0,31.89625182654392
28.61236758378734,1.0,15.0,48.12816274176975
25.3585056685895,1.0,8.0,39.13453680425871
22.289154203190204,2.0,19.0,50.48466353996949
22.32313797783041,4.0,16.0,55.115562867694095
27.782998378073437,2.0,5.0,28.59624005867216
21.703467880526805,2.0,7.0,
14.555634048683093,4.0,20.0,51.00567595832044
20.458808513302024,5.0,7.0,41.79142785048024
17.123632061434087,5.0,14.0,48.52142871836326
19.68269923545836,3.0,,44.23393811817848
14.11216804687837,5.0,5.0,30.596999033479808
20.67098269777046,3.0,6.0,38.883930126724074
23.557477630180447,4.0,9.0,
29.004306079669483,4.0,5.0,39.832623931934606
27.23883803714822,5.0,6.0,48.00019109820758
31.561241624549695,1.0,17.0,49.10869720660916
19.088029110044893,5.0,20.0,62.16710701775209
24.113766100947505,2.0,6.0,34.385559064857695
,2.0,8.0,45.138962472987664
26.117507526382795,4.0,6.0,41.88864687258418
19.448693732993835,2.0,5.0,31.53445475853493
22.963218169520477,1.0,12.0,37.10692998640404
20.225897676142683,3.0,14.0,41.02948740340514
16.900438927668763,2.0,13.0,38.20155130989343
26.7893216183243,4.0,14.0,53.05637688107872
26.055482968866947,1.0,10.0,
,5.0,,54.58974538299649
20.41954778408333,1.0,8.0,31.661202995419195
12.423580690090512,2.0,14.0,44.30934114969492
22.7089297730821,3.0,8.0,36.649564281191616
17.42984421951654,,18.0,54.124636582555034
,3.0,5.0,29.140712173982458
17.668194048280537,1.0,,29.299648882165563
14.471529130617935,3.0,13.0,37.49133796720797
19.7445377554998,3.0,17.0,106.903413374791
21.0763369026756,3.0,5.0,34.97768766908247
21.29034368096002,5.0,9.0,43.44659138662653
26.45394924321103,5.0,13.0,55.739004193562415
27.774591295680196,5.0,16.0,64.23709228897435
21.9952733364286,4.0,16.0,56.05397834136165
23.66125091259873,4.0,13.0,57.07322417784239
24.286982351102303,4.0,17.0,60.80262285176882
20.46988398643444,1.0,8.0,33.22666340100326
20.228960517595212,1.0,16.0,41.40858797724846
25.839462899433318,2.0,10.0,39.00531937347837
25.078059115009875,1.0,18.0,52.98323512680031
,4.0,9.0,45.967269269481
16.687059466841177,1.0,20.0,38.38965417297775
21.996039655780073,1.0,8.0,30.327063263230514
14.365651451568796,,18.0,54.062642197932966
22.612272162590248,4.0,15.0,46.45164953319095
14.588938794637876,5.0,19.0,59.63723380722295
20.51882566877721,2.0,13.0,44.9201427557234
25.688202225331125,2.0,9.0,41.403337708755615
19.448429971702403,4.0,11.0,43.29553280836436
17.547145896571003,2.0,15.0,38.62916235310264
16.061280221591147,2.0,18.0,51.60786735981555
21.053640947429585,2.0,15.0,40.75916253057313
19.90493215685602,5.0,15.0,55.07586408509037
25.573255979038812,2.0,19.0,56.98281409880434
19.697018883099254,1.0,8.0,29.736429863199472
24.25060812165178,5.0,20.0,58.50735640449738
17.671664562325024,1.0,11.0,34.72005737323457
22.74629768437418,1.0,7.0,33.93386591035276
25.378416090621123,2.0,7.0,38.245036809184974
18.450749100357868,2.0,17.0,48.81304016925174
26.387747188375027,5.0,13.0,56.64951040875303
20.10287156992333,1.0,9.0,33.8526363543845
23.58920537091045,2.0,14.0,47.35712315477388
,2.0,6.0,39.84880518005607
30.34612815109665,5.0,10.0,51.065086328763655
13.817043297278834,2.0,5.0,30.289130764937372
24.37309350293696,2.0,7.0,36.28626886708425
25.10816503517509,5.0,19.0,63.75145726665228
18.61369522289376,5.0,12.0,45.54043213532289
15.100249900279248,1.0,10.0,36.25523636761658
18.41506631017737,4.0,18.0,53.45056833595047
25.23253982494179,5.0,18.0,60.52300895411963
21.652597072325076,3.0,10.0,43.37950062362119
23.42683533532468,2.0,8.0,36.32841417270454
18.989820447708553,3.0,20.0,51.88396344868006
28.333328651144953,3.0,,53.4413546637142
16.016708340880847,1.0,18.0,44.11023469322101
26.489407811781913,4.0,7.0,42.33276987042348
10.932931776279101,1.0,19.0,42.84355842863902
24.884025656441473,5.0,13.0,54.71637843565523
19.657158695453973,4.0,6.0,35.95135435620459
16.403263310601332,1.0,20.0,45.27689259402433
24.46256527994398,4.0,6.0,43.47002934937337
23.869018547859657,4.0,10.0,44.72709215623126
16.07895331328837,1.0,11.0,33.44790369684604
17.26638885552734,3.0,13.0,45.9318659673048
19.759434954475285,1.0,13.0,39.76261144987953
,4.0,13.0,39.405374991328465
24.696383621024278,1.0,7.0,31.09809302861811
21.836887827897268,1.0,14.0,43.257702219783766
21.306536644882964,5.0,19.0,58.30618954335093
27.09731554011012,5.0,16.0,
21.345129919308402,2.0,13.0,43.65523611437978
21.2478833776855,2.0,13.0,
20.87794699433895,3.0,8.0,35.362430111195934
22.341646214366254,4.0,14.0,53.23788278733028
19.03732897075507,2.0,11.0,42.496268362703965
,3.0,11.0,37.56655464537209
38.427371478713766,4.0,9.0,53.99334406472897
20.436777613349044,1.0,12.0,36.33621393799854
25.652236374917592,2.0,16.0,48.47456130843098
35.205079254154256,1.0,18.0,55.9859067089202
17.54667240542206,,18.0,50.52550718753524
21.28857403667401,2.0,11.0,
27.198674695328812,4.0,11.0,46.59386363576101
18.247971528442648,1.0,16.0,30.961461030528334
20.09394910412455,4.0,11.0,47.642664895614736
19.232858539926312,,17.0,45.460637670728076
24.492069386773775,1.0,16.0,43.08647760326117
21.50610486379942,4.0,18.0,59.081416109698324
21.277870037826165,1.0,19.0,50.10994852803543
15.150332428406522,3.0,14.0,39.33364841031335
23.53580918874786,4.0,16.0,57.60972568962777
22.00610784282995,5.0,13.0,55.47122470529247
13.124968075950619,3.0,17.0,44.73112646699878
30.657264228793785,3.0,14.0,54.08633784971558
25.06885390755283,5.0,17.0,60.443447315364516
20.6732682205569,3.0,19.0,56.150963358451
25.388085725748457,5.0,19.0,63.750594440334595
27.079132658572135,4.0,15.0,59.598846890981285
18.812352176896205,3.0,13.0,44.04625775814736
29.20766724353987,2.0,12.0,46.11309001981195
23.65296701968828,1.0,8.0,32.903742925022414
26.054473429299712,5.0,13.0,51.43509421678863
20.272786549669732,5.0,19.0,65.3071286610928
17.284192362848064,1.0,13.0,33.586215783096094
25.054882244747695,5.0,,38.24945311919608
25.910341379022654,,,42.208621590656115
24.37432254267825,1.0,15.0,43.928845807944064
26.60919443211507,2.0,17.0,47.444828342437994
25.605538339789906,,11.0,49.03900697361212
19.4284035315146,1.0,,49.50585737484187
22.011159366793056,3.0,9.0,42.626997742107314
23.443182590814963,1.0,6.0,27.215997883755698
26.186466288771122,5.0,13.0,57.62718898656248
25.875463633737496,4.0,9.0,46.44177331032227
30.387641125894,5.0,6.0,43.953098945632874
11.450764004708287,3.0,15.0,38.94330204128638
23.432889773602113,4.0,15.0,53.9731337744895
22.685476911278275,5.0,12.0,50.42023269507851
23.122892026680034,5.0,17.0,60.949608071543395
21.195933431856965,2.0,9.0,37.8036679205891
12.577640045201125,2.0,19.0,44.84708144187452
13.417842820663807,3.0,,
16.84755916526273,3.0,12.0,41.20144627821321
22.883109935041322,2.0,20.0,57.067957165116916
26.438628333041386,4.0,19.0,61.575025959464064
27.660273176024674,5.0,9.0,49.89483084623579
24.025925565075372,3.0,19.0,57.72895655358113
20.739255946913865,2.0,6.0,31.80758881274158
20.75059114109053,2.0,19.0,52.1459342963357
19.103996567768352,2.0,9.0,39.448874789260046
17.56285629726444,1.0,19.0,43.72239466470614
21.17820649978645,3.0,8.0,41.86256358017329
24.1471890050872,5.0,20.0,64.21974835882364
27.56047593149927,4.0,12.0,53.70212150002303
17.387191109606718,2.0,6.0,27.71196342100825
,1.0,7.0,24.304377505122964
21.193421567579705,1.0,,27.94598983416215
30.41014989514225,2.0,18.0,59.846759254457595
27.13269335250284,2.0,,39.00053585525088
23.216676134192934,1.0,7.0,34.173816212582295
29.10324541382097,1.0,10.0,40.478856374117214
8.923603673264072,2.0,14.0,30.181804583852777
22.489625291871896,4.0,7.0,43.4430754612912
27.83079949687789,1.0,11.0,42.95734418802052
23.408896162271784,4.0,9.0,
22.50352868029987,4.0,17.0,53.149507064907546
29.787816235811427,3.0,8.0,
,2.0,6.0,
23.185663930013426,2.0,7.0,35.72916501146656
24.064651917097784,3.0,20.0,58.46357715155145
24.798792675749276,2.0,17.0,51.1974085898966
18.49985561810061,5.0,18.0,58.86827668139776
27.228202779175163,3.0,18.0,58.455703677822065
,2.0,20.0,58.85487881469431
23.61287076883992,5.0,10.0,45.79289269876931
25.540420517692553,3.0,20.0,61.47411518405344
19.8354147462577,4.0,5.0,38.87436954638385
20.522372689008424,4.0,,53.293980448805
20.703668981686004,5.0,18.0,58.97692408914041
34.24685716341451,,5.0,46.7329203330254
21.01236382224441,4.0,6.0,34.97581779928674
23.97023268842482,5.0,14.0,55.76505009262369
,5.0,20.0,64.3611109684675
32.211286349762275,4.0,16.0,63.85523889436718
23.793135068606997,2.0,6.0,36.969705998303866
14.137344425153184,1.0,17.0,46.154250092338
22.39206512883334,2.0,9.0,39.842914425354856
28.28673792390026,5.0,6.0,46.703504428424566
22.415368877106985,5.0,14.0,54.238099130073316
25.05275394345614,2.0,16.0,54.73869459358618
,4.0,14.0,49.57652111999419
19.947991658580342,1.0,9.0,30.897657239327046
26.421414840740074,2.0,7.0,38.341056081516356
23.39041301499474,3.0,20.0,
14.742973769263404,2.0,18.0,45.1294041476078
15.997154261102509,1.0,7.0,27.138503836574717
22.241517348628513,3.0,19.0,54.469492465254646
23.052919546817197,2.0,7.0,31.201159257783946
